Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²),Specimen mass (g),Oxygen (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),APT (kPa),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Soot MFM (g/s),Spare TC (K),HFM (kW/m²)
,,455,22.9635803623276,6.67011103857934,63.1294567461405,0.0344275833333333,3.44275833333333,0.0751174342801385,0.511202355546194,35.8143424015054,23.7747855292328,0.0948054220444359,22.6953130575081,22.9247925492819,0.00217339463291581,0.217339463291581,4.61749896150177,461.749896150177,0.00258611172846565,0.0175994616957629,0.0177815757262406,26.8753390713892,78.712840442869,1.497022,20.88110129,103.527791,0.01192235,0.09740327,0.916308,0.926265,0,-1,337.147,340.556,1041.546,0,0,0
,,456,23.3424874265978,12.8635323698272,106.946546514739,0.01814625,1.814625,0.141462429388323,0.971125407198863,35.8374954353998,23.8254526457814,0.0844684175944288,22.749143878071,22.9751997842693,0.00194067876969309,0.194067876969309,4.61955599820308,461.955599820308,0.00256701260928786,0.0176222844203824,0.0180091773148271,26.8932344479097,78.5909987618418,1.465047,20.88038059,103.994502,0.01181554,0.09736271,0.917743,0.926623,0,-1,337.228,340.579,1041.664,0,0,0
,,457,23.2168351260881,0,0,-0.0152448333333334,-1.52448333333334,0,0,35.8607750966762,24.0872483395158,0.0269711911914034,22.9961803970425,23.2298352572535,0.00062653632806819,0.062653632806819,4.62083960575196,462.083960575196,0.00259694524228012,0.0178476815592315,0.0179790534310672,26.9112285632827,78.4699673887881,1.464363,20.88123739,106.278902,0.01182295,0.09744949,0.923867,0.926712,0,-1,337.185,340.611,1041.549,0,0,0
,,458,23.3421661980871,0,0,-0.0259314166666667,-2.59314166666667,0,0,35.8840545973383,24.2712310236244,0.0725547057828277,23.1699051107426,23.400671612289,0.00169782884395019,0.169782884395019,4.62200178833797,462.200178833797,0.00262530166993568,0.0179962201400399,0.018089817627357,26.9292629988119,78.3494641863281,1.488087,20.88133645,107.899696,0.01185925,0.09748261,0.919507,0.927144,0,-1,337.157,340.515,1041.544,0,0,0
,,459,22.8495361423635,6.26054710594197,36.7859400394889,0.0364976666666667,3.64976666666667,0.0703464532596553,0.484470242067774,35.9071504485085,23.8867714035256,0.0582915764009451,22.8033640737705,23.0325041880234,0.00134260097758125,0.134260097758125,4.62352200324873,462.352200324873,0.00256748140225315,0.0176820334049089,0.0177173561261047,26.9471665856886,78.229085944463,1.498404,20.88166201,104.510647,0.01178897,0.09740237,0.921653,0.927798,0,-1,337.164,340.552,1041.469,0,0,0
,,460,22.3335666307498,3.80404814013794,29.7307910535466,0.05871,5.871,0.0437418248938767,0.30130015484884,35.9297419998951,23.8858738325571,0.075797952380478,22.7986522850886,23.0282572013551,0.00174549474275372,0.174549474275372,4.6250660511089,462.50660511089,0.0025680825395195,0.0176893320911754,0.0174034200607836,26.9647269737821,78.1081347823805,1.426198,20.88284912,104.485126,0.01179199,0.09742431,0.919754,0.927736,0,-1,337.107,340.502,1041.469,0,0,0
,,461,21.7673492590816,0,0,-0.0265322500000001,-2.65322500000001,0,0,35.95179245784,23.4821317495239,0.0857328637728174,22.4183404937858,22.6411389711547,0.00194108968307543,0.194108968307543,4.62690934332182,462.690934332182,0.00252412930729521,0.0171345832294838,0.0169548493103275,26.9819061084676,77.9865346157049,1.407223,20.88344427,101.005528,0.01178959,0.09670756,0.918804,0.927828,0,-1,337.183,340.534,1041.448,0,0,0
,,462,21.5664802128255,0,0,-0.0435750833333332,-4.35750833333332,0,0,35.9734593725759,23.7029093491681,0.0664708970015722,22.6249554308918,22.8557545259551,0.00151924250498798,0.151924250498798,4.62863950941585,462.863950941585,0.00253721795056023,0.0171283649901378,0.0168368464725542,26.9988019563591,77.8646306765713,1.463159,20.88450361,102.894829,0.01174316,0.09624301,0.92119,0.928197,0,-1,337.121,340.56,1041.401,0,0,0
,,463,21.5337564130859,17.2409128001275,147.778117156466,0.0124899166666666,1.24899166666666,0.2024192843674,1.37295333374274,35.9950094908889,23.6989760446896,0.0807754409803856,22.6260322856384,22.850217170456,0.00184573636844116,0.184573636844116,4.63032199885256,463.032199885256,0.00252819999347512,0.0171480727256689,0.0168162848608467,27.0156285220258,77.7430010602352,1.475705,20.88457147,102.882651,0.01170565,0.09630563,0.920232,0.928745,0,-1,337.193,340.534,1041.481,0,0,0
,,464,21.6236238677464,23.5577120249987,245.11216255154,0.00917900000000005,0.917900000000005,0.271920427439359,1.85176814211453,36.0165881810293,23.5206873324901,0.0991873719281775,22.4542170770372,22.6831752502703,0.00224988454006059,0.224988454006059,4.63236980930681,463.236980930681,0.00249595760346589,0.0169973797764694,0.0168351607271212,27.0324542448197,77.6219572867011,1.451153,20.88401199,101.333277,0.01164752,0.09624495,0.918434,0.928878,0,-1,337.169,340.607,1041.412,0,0,0
,,465,21.720535838014,0,0,-0.00414533333333322,-0.414533333333322,0,0,36.0382602608822,23.6989744073708,0.0641367708949125,22.6220717558833,22.8496116816226,0.00146550030946195,0.146550030946195,4.63422750173158,463.422750173158,0.0024870991332385,0.01686536410789,0.0168712336188843,27.0493074419927,77.5016349696391,1.461054,20.8843616,102.864635,0.01152632,0.09552057,0.922001,0.928767,0,-1,337.134,340.525,1041.43,0,0,0
,,466,21.7692815141222,0,839.97384620514,0.00217508333333336,0.217508333333336,1.14674338741767,7.81995134117268,36.0600051695582,24.0243969023054,0.0788554121120744,22.9376043827676,23.1691530661212,0.00182701311331672,0.182701311331672,4.63587375844296,463.587375844296,0.00249426242958243,0.0170090458296626,0.0169264473301611,27.0662062824673,77.3819853423996,1.456099,20.8850264,105.731578,0.01141016,0.09527977,0.920815,0.92913,0,-1,337.206,340.61,1041.413,0,0,0
,,467,21.6841654905663,0,0,-0.0283335000000001,-2.83335000000001,0,0,36.0817318930606,23.7659002322491,0.0514362069629081,22.6864274456077,22.9177726025539,0.00117880329471383,0.117880329471383,4.63737666664698,463.737666664698,0.00246425761186705,0.0167939429503338,0.0168293081825524,27.0830841602236,77.2628091928492,1.465529,20.88470273,103.448582,0.01139638,0.09519091,0.92434,0.929776,0,-1,337.141,340.579,1041.437,0,0,0
,,468,21.3391225042787,0,0,-0.0700529999999999,-7.00529999999999,0,0,36.103243537058,23.6126758644136,0.0584483389272563,22.5441741005791,22.7698826001492,0.00133086181554736,0.133086181554736,4.63863149920211,463.863149920211,0.00244883352342875,0.0166642446071263,0.0165923273639218,27.0997949779969,77.1436827714915,1.513054,20.88519522,102.137141,0.01139841,0.0951312,0.924109,0.930287,0,-1,337.201,340.577,1041.482,0,0,0
,,469,22.1686473781374,34.6290426494898,315.405863113006,0.00640175000000009,0.640175000000009,0.390871200165345,2.66928689366278,36.1249974219992,24.1313438491878,0.0867711201687159,23.0336324117759,23.269833099512,0.00201914948418372,0.201914948418372,4.64030650485198,464.030650485198,0.00250225970565853,0.0170881073715059,0.0171858879699044,27.1166840856638,77.0255808571412,1.576692,20.8843359,106.646867,0.01139685,0.09528889,0.921437,0.930597,0,-1,337.117,340.574,1041.488,0,0,0
,,470,22.5364438098305,3.47616987329883,30.1889016101206,0.06483125,6.483125,0.0383208244700277,0.260913606622524,36.1473499675932,23.9553181618451,0.0847476536847822,22.8645287312882,23.0942585713447,0.00195718422751113,0.195718422751113,4.64229467170782,464.229467170782,0.00248438695142248,0.0169153552593465,0.0173769115167129,27.1339654854071,76.9092552501983,1.504767,20.88314046,105.091686,0.01139849,0.09515674,0.921297,0.930241,0,-1,337.101,340.488,1041.527,0,0,0
,,471,22.6535978268702,0,1078.7822066724,0.00229249999999992,0.229249999999992,1.06658627594013,7.15238170883469,36.1699449884115,23.5881465789896,0.108731503582928,22.5149442968,22.7450934393654,0.00247310820879639,0.247310820879639,4.64450981792598,464.450981792598,0.00244514903759267,0.016396835067503,0.0173533715639453,27.1513306269474,76.7939384042708,1.476054,20.88220877,101.89875,0.01139341,0.09443343,0.918819,0.930279,0,-1,337.114,340.56,1041.528,0,0,0
,,472,22.9767416484535,42.9994229408698,288.225188535796,0.00534349999999995,0.534349999999995,0.462608747429623,3.09484393322621,36.1927601581492,23.8375958800362,0.0670229941364117,22.7500745528169,22.9791478996952,0.00154013129494101,0.154013129494101,4.64651643767785,464.651643767785,0.00247194984189016,0.0165372985571941,0.0175833251360137,27.1687989752974,76.6795766062483,1.485925,20.88203244,104.051762,0.0113975,0.0943425,0.923873,0.930959,0,-1,337.07,340.464,1041.54,0,0,0
,,473,23.0635224420583,4.25751426499716,14.4728778912521,0.0541713333333335,5.41713333333335,0.0458982455611103,0.304239985672801,36.2157802901945,23.7962894830464,0.0341736538273284,22.7150321239087,22.9420914866494,0.000784015092539653,0.0784015092539653,4.64767851087159,464.767851087159,0.0024863691597061,0.0164810856772099,0.0176333994204242,27.1864073375756,76.566131691743,1.453466,20.88172608,103.711463,0.01147877,0.09426629,0.927654,0.931275,0,-1,337.135,340.505,1041.584,0,0,0
,,474,22.6401686292535,3.49287395703161,28.4417022119844,0.0648181666666668,6.48181666666668,0.0384861181687446,0.256032170087207,36.2386321357301,23.8736907512667,0.0800963686525064,22.7841171250904,23.0165115507071,0.00184353899426011,0.184353899426011,4.64899228791499,464.899228791499,0.00249459962181472,0.016595535872741,0.017395514011664,27.2039217942917,76.4528104129327,1.388185,20.88284544,104.365253,0.01147939,0.09443401,0.922728,0.931192,0,-1,337.064,340.502,1041.58,0,0,0
,,475,21.9197950682355,0,0,-0.00177208333333336,-0.177208333333336,0,0,36.2609121175789,23.6119606663961,0.0516633178764785,22.5362709522571,22.7602343916938,0.00117586922432124,0.117586922432124,4.65050199202428,465.050199202428,0.00246747253048511,0.0163945454599341,0.016913476464551,27.2210762895298,76.3387623527976,1.34419,20.88396221,102.098243,0.01148036,0.09438091,0.925682,0.93115,0,-1,337.093,340.443,1041.596,0,0,0
,,476,22.1024817529216,0,0,-0.0653015833333333,-6.53015833333333,0,0,36.2829232559894,24.0706882426966,0.0899263776874109,22.9714422934456,23.2061632795743,0.00208684620375472,0.208684620375472,4.65213334973831,465.213334973831,0.00251736539643633,0.0167259148404331,0.0170962100547507,27.2380811327894,76.2246286890534,1.389535,20.88451068,106.091584,0.01148876,0.09441607,0.921748,0.931246,0,-1,337.054,340.498,1041.559,0,0,0
,,477,21.8243678816256,0,0,-0.00785983333333331,-0.785983333333331,0,0,36.3048866808067,23.5637067584092,0.0514784263294722,22.4868794401726,22.7135209353476,0.00116925631415322,0.116925631415322,4.65376140099727,465.376140099727,0.0024874400091247,0.0163144584008666,0.0168507487987009,27.2550546122161,76.1108735446682,1.443001,20.88407039,101.666287,0.01159011,0.09425081,0.926468,0.931921,0,-1,337.043,340.44,1041.592,0,0,0
,,478,21.4963917986732,2.36490245508983,2.23204625925023,0.0908975833333333,9.08975833333333,0.0271283646594748,0.179856914552992,36.3265470606469,23.5989703964992,0.00891719995945451,22.5254761113373,22.7523899628313,0.000202887610854052,0.0202887610854052,4.65444747295977,465.444747295977,0.00246590278733167,0.0163485588786568,0.0166471240937709,27.2718035486624,75.9969603779223,1.395054,20.88494811,101.993195,0.01147943,0.09427782,0.931099,0.932046,0,-1,337.117,340.513,1041.571,0,0,0
,,479,20.6105682256658,3.33520080785892,21.8187972231049,0.0617970833333332,6.17970833333332,0.0393182015277714,0.260946290615605,36.347600540659,23.2508769270623,0.0601500071053589,22.1900571217494,22.4162572062138,0.00134833803022931,0.134833803022931,4.65522308578031,465.522308578031,0.00242975017632848,0.0161257196666967,0.0160569380134765,27.288155579716,75.8822558260105,1.294024,20.88628974,98.992415,0.01148041,0.09432964,0.925492,0.93186,0,-1,337.069,340.505,1041.566,0,0,0
,,480,21.4657413495066,0,0,-0.0341780833333333,-3.41780833333333,0,0,36.3686386954466,23.8010827234326,0.0642286339913303,22.7220336172585,22.950890862289,0.00147410436896893,0.147410436896893,4.65663430697991,465.663430697991,0.0024875513102624,0.0165089151883851,0.0166617798389946,27.3045149386422,75.7679972821804,1.28849,20.88543457,103.764327,0.01148173,0.09433406,0.925304,0.932104,0,-1,337.171,340.567,1041.56,0,0,0
,,481,21.4278477092412,0,0,-0.00018991666666666,-0.018991666666666,0,0,36.390085489976,23.9538270238664,0.0827652468172589,22.8652758182045,23.101705807266,0.00191201838303808,0.191201838303808,4.65832736835592,465.832736835592,0.0024842971700609,0.0166508741073794,0.0166592850514669,27.3211754710875,75.6550633887235,1.332054,20.88584804,105.088578,0.01139877,0.094433,0.92269,0.931437,0,-1,337.133,340.619,1041.527,0,0,0
,,482,20.9191703551613,8.44252519882744,45.7741230860113,0.0247783333333333,2.47783333333333,0.100622968048016,0.674217632371169,36.4112589990082,24.0422441268425,0.0489166724755719,22.9549165439967,23.186501093929,0.00113420647986622,0.113420647986622,4.65985048078737,465.985048078737,0.00249326944328308,0.0167059892341036,0.0163606163117501,27.3376854217691,75.5420311182743,1.289157,20.88720396,105.889984,0.01139792,0.09441563,0.926668,0.93185,0,-1,337.21,340.612,1041.542,0,0,0
,,483,20.662399493987,0,0,-0.0135404166666666,-1.35404166666666,0,0,36.4320497839328,23.6185722301283,0.0193525479853517,22.5510742447898,22.7828577194723,0.000440906347259529,0.0440906347259529,4.66063803720093,466.063803720093,0.00244972825797609,0.0164011566190145,0.0161392253650948,27.3539353426075,75.428674500896,1.297081,20.88694752,102.193915,0.01139965,0.09438654,0.92999,0.932044,0,-1,337.22,340.686,1041.517,0,0,0
,,484,20.9271441563771,0,0,-0.00598891666666649,-0.598891666666649,0,0,36.4528445557579,24.1613015152607,0.0711515075199599,23.0666739929508,23.3013208358897,0.0016579241046798,0.16579241046798,4.6616874524269,466.16874524269,0.00250508572256487,0.0168062994979351,0.0163856790505098,27.3701977948153,75.31579453669,1.306046,20.88741358,106.932437,0.01139565,0.09446352,0.925069,0.932603,0,-1,337.182,340.612,1041.537,0,0,0
,,485,20.6609486699184,10.2773319642607,90.4839481275728,0.0201034166666666,2.01034166666666,0.122255569093408,0.811890660250957,36.4736386021711,23.95085195157,0.0787432002479079,22.8679289019947,23.1008709974544,0.00181903651085364,0.181903651085364,4.66342593273467,466.342593273467,0.00245775464530523,0.0163217762308,0.0161302217199184,27.3864557452005,75.2033785611775,1.304681,20.88783962,105.087718,0.01128551,0.09353441,0.924462,0.932798,0,-1,337.214,340.649,1041.519,0,0,0
,,486,20.9096080382538,0,899.482924646162,0.0025597499999999,0.25597499999999,0.95913097032429,6.35984075665268,36.4944238805252,23.9326812462262,0.0997504075201107,22.8445488807826,23.0821254128583,0.00230245141636292,0.230245141636292,4.66548667669828,466.548667669828,0.0024551355012875,0.0162796023768411,0.0162746579919169,27.4026581850564,75.0914071615745,1.27809,20.88724708,104.900632,0.01128225,0.09345249,0.922052,0.932597,0,-1,337.125,340.631,1041.501,0,0,0
,,487,20.6135323528235,0,0,-0.0859635833333334,-8.59635833333333,0,0,36.5151854507207,23.5635001043829,0.104446761784957,22.4980242129448,22.7258646363187,0.00237364297002676,0.237364297002676,4.66782472389147,466.782472389147,0.0023997595632553,0.0160470554779803,0.0160357083236673,27.4188133682142,74.9798469213978,1.314674,20.8872006,101.715782,0.01120544,0.09350438,0.921849,0.932891,0,-1,337.213,340.628,1041.542,0,0,0
,,488,20.4962726651587,0,0,-0.0430113333333334,-4.30113333333334,0,0,36.5357403532297,23.7007094122577,0.0648634459023822,22.6270832226264,22.8626254254338,0.00148294866746906,0.148294866746906,4.66975301971022,466.975301971022,0.0023935676326611,0.0161625047252931,0.0159795031986295,27.4348209739754,74.8683203959625,1.416707,20.88777185,102.894955,0.01111746,0.09356549,0.926455,0.933331,0,-1,337.184,340.694,1041.56,0,0,0
,,489,20.7373800468152,2.75806432929143,11.6376781608823,0.0751881666666668,7.51881666666668,0.0321514184742763,0.216829371621266,36.5563571795857,23.945996081714,0.0378921713912584,22.8617331748014,23.0922550238256,0.000875015685173447,0.0875015685173447,4.67093200188654,467.093200188654,0.00241740621081364,0.0163030029316884,0.0161581506932297,27.4508898009213,74.7573766453695,1.382054,20.88772169,105.037946,0.01111343,0.09349191,0.929072,0.933094,0,-1,337.191,340.591,1041.595,0,0,0
,,490,21.0245926487034,4.08936003086839,22.0583990770897,0.0514129166666667,5.14129166666667,0.0468639919354914,0.311855352880237,36.5772381659335,24.1160145551437,0.048757160512519,23.0222096833114,23.2598990923456,0.00113408663355049,0.113408663355049,4.6719365530459,467.19365530459,0.00240941451204676,0.0160333932696856,0.0162898921048082,27.4671138223203,74.6474248284356,1.300994,20.88765782,106.526266,0.01100557,0.09244029,0.927914,0.933086,0,-1,337.164,340.645,1041.575,0,0,0
,,491,21.0952437503779,0,0,-0.0108040833333335,-1.08040833333335,0,0,36.598298084133,23.9821610508378,0.0616606369155993,22.8898777354747,23.1244144940289,0.00142586612600214,0.142586612600214,4.67321652942568,467.321652942568,0.00239460797938175,0.0159487999965013,0.0163140467769331,27.4834157917612,74.5382853037332,1.291228,20.88722541,105.326087,0.01099939,0.09245236,0.92684,0.933378,0,-1,337.097,340.551,1041.603,0,0,0
,,492,21.447431077918,0,0,-0.00994649999999995,-0.994649999999995,0,0,36.6195694215471,24.3124139880015,0.0984783989021985,23.2098389083576,23.4452649271928,0.00230885215186782,0.230885215186782,4.67508388856461,467.508388856461,0.00240268643868774,0.0161042165894896,0.01655682129463,27.499851225797,74.4300191494861,1.307054,20.88715796,108.269061,0.0108935,0.09227855,0.923312,0.933736,0,-1,337.166,340.586,1041.584,0,0,0
,,493,20.7638541670149,7.54895975678208,39.9937894945336,0.0275055833333333,2.75055833333333,0.084572951584805,0.569142289471403,36.6406750641696,23.5408889568968,0.0484579201855656,22.4683037484378,22.7011911684432,0.00110005250975769,0.110005250975769,4.67678834089543,467.678834089543,0.00232622836756182,0.0156545906715798,0.0160388515516545,27.5161490622201,74.3218561139343,1.300885,20.88712935,101.483937,0.01089257,0.09245026,0.929147,0.934294,0,-1,337.091,340.585,1041.57,0,0,0
,,494,21.1422768344323,5.73311011712626,18.0409860430218,0.0368774999999999,3.68774999999999,0.0641469650011845,0.435750571952271,36.6616281296703,24.1426206877809,0.028580357298627,23.0468571394723,23.27845155503,0.000665306462801537,0.0665306462801536,4.67767102038171,467.767102038171,0.00236557970183118,0.0160693917171698,0.0163500553443151,27.5323435156681,74.2138221248387,1.258892,20.88749964,106.757964,0.01080644,0.0924902,0.931829,0.93487,0,-1,337.153,340.541,1041.607,0,0,0
,,495,20.9495738545077,22.7776718330412,191.321993484026,0.00919741666666664,0.919741666666664,0.256612662555233,1.73072867731804,36.6826740550148,24.0791288499619,0.0757801176488642,22.983383557274,23.2207094177854,0.00175966809156987,0.175966809156987,4.67888350765889,467.888350765889,0.0023601735794632,0.0159182327822428,0.0162070541861251,27.5486220704333,74.1064122323532,1.235999,20.88787555,106.183955,0.01080994,0.09219257,0.927002,0.935045,0,-1,337.111,340.592,1041.576,0,0,0
,,496,20.3466524290603,6.84344732029415,37.9508562063706,0.0297315833333335,2.97315833333335,0.0770808889702956,0.509548071447028,36.7033221681566,23.3804115769991,0.0500595174701371,22.3140789562944,22.5399504608524,0.00112833904387106,0.112833904387106,4.68032751122661,468.032751122661,0.00229173687382777,0.0151496709485667,0.0156932065933316,27.564572200823,73.9986334035415,1.230496,20.88804418,100.100277,0.01081016,0.09132941,0.929042,0.934359,0,-1,337.075,340.487,1041.601,0,0,0
,,497,20.4892825891212,10.0749208569578,127.453897715363,0.0203369166666666,2.03369166666666,0.114568628098769,0.757418231378527,36.7237401356657,23.7761716551892,0.11305629372072,22.6946166565584,22.926802315687,0.00259201929667919,0.259201929667919,4.68218769039689,468.218769039689,0.00232997264225898,0.0154035514533591,0.0158349544162836,27.5803362813278,73.8908252226674,1.184086,20.88851582,103.53065,0.01080774,0.09132233,0.922152,0.934114,0,-1,337.117,340.566,1041.592,0,0,0
,,498,20.490817914249,0,0,-0.0362697500000002,-3.62697500000002,0,0,36.7442301859174,23.7569601630761,0.0633894544116626,22.6731848723961,22.9063936976958,0.00145202379903569,0.145202379903569,4.68420971194474,468.420971194474,0.00232858395519273,0.0152717075736198,0.0158152539836518,27.5961613855278,73.7835947508381,1.200367,20.88854213,103.349305,0.01080989,0.09099158,0.927671,0.934399,0,-1,337.071,340.538,1041.592,0,0,0
,,499,19.7482360134434,0,0,-0.02169225,-2.169225,0,0,36.7643497128812,23.7017593920491,0.00254230421766455,22.6251999514553,22.8539074697772,5.81015853505299E-05,0.00581015853505299,4.68496477463694,468.496477463694,0.0023222816910869,0.0153634679934224,0.0153729021665655,27.6117554636029,73.6760515288201,1.23901,20.89009107,102.890949,0.010806,0.09134489,0.934919,0.93519,0,-1,337.141,340.549,1041.589,0,0,0
,,500,19.8730936081233,7.39828700964131,34.146197004048,0.0268617500000001,2.68617500000001,0.0863298281043427,0.57076190100943,36.784160377692,23.651900615996,0.0402159968910216,22.5738556154622,22.8075064223576,0.00091722660737349,0.091722660737349,4.6854524387333,468.54524387333,0.00231897026008184,0.0153316634944401,0.0154429235733145,27.6271633764729,73.568320755384,1.234651,20.88969935,102.441505,0.01081288,0.09134632,0.931417,0.935697,0,-1,337.085,340.574,1041.615,0,0,0
,,501,20.1418811820019,8.97048619680753,37.9795973971236,0.0224535000000001,2.24535000000001,0.104471802829708,0.695804326533806,36.8041678650871,23.9427073962533,0.0369426847836697,22.8525599797266,23.0837280817576,0.000852774890156317,0.0852774890156317,4.68633743948206,468.633743948206,0.00234575762483687,0.0156232424458269,0.0156627239465791,27.6427162002328,73.4614129043654,1.198051,20.88958622,104.98138,0.01080543,0.09162963,0.931677,0.935609,0,-1,337.102,340.512,1041.638,0,0,0
,,502,20.5711404204271,0,0,-0.00287041666666665,-0.287041666666665,0,0,36.8245243758883,23.8855698614692,0.100628821285343,22.7957922307279,23.0295872511588,0.00231744021977207,0.231744021977207,4.68792254703703,468.792254703703,0.00233986166111762,0.0155501868833299,0.0159114184684539,27.6585032714403,73.3556262467894,1.195036,20.88850216,104.470689,0.01080414,0.09153107,0.924618,0.935286,0,-1,337.069,340.526,1041.597,0,0,0
,,503,20.3966675855193,7.20015800063636,70.6616440346743,0.0283280833333333,2.83280833333333,0.0816521789996965,0.537311138593787,36.8450082798913,23.5979860826646,0.0880085132187485,22.5165855653162,22.7444921800833,0.00200170894068459,0.200170894068459,4.69008212161726,469.008212161726,0.00231304973105165,0.015220994710013,0.0157435219011705,27.6743307416251,73.2505134789091,1.191532,20.88841134,101.948687,0.0108101,0.09113515,0.926566,0.935909,0,-1,336.998,340.409,1041.76,0,0,0
,,504,20.7073911093812,11.5505758497184,47.1074692842238,0.0179275833333333,1.79275833333333,0.132496809810987,0.870448446365923,36.8655603092387,24.034388824458,0.0364555036887015,22.9345548985523,23.1658596306022,0.000844523081215359,0.0844523081215359,4.69150523762821,469.150523762821,0.00237534759928727,0.0156050370595956,0.0160173415584151,27.6902111733549,73.1459529945212,1.148054,20.8884766,105.76149,0.01089409,0.09141597,0.932388,0.936271,0,-1,337.021,340.42,1041.608,0,0,0
,,505,20.6197643843669,0,0,-0.019985,-1.9985,0,0,36.8862238869856,23.6577096029244,0.0520783691699341,22.56667281554,22.7986394162916,0.00118731596009385,0.118731596009385,4.69252115714886,469.252115714886,0.0023367677822524,0.0153481726507757,0.0159086556597456,27.706174171964,73.0420274989813,1.162132,20.88793199,102.434061,0.01088818,0.09138177,0.931214,0.936759,0,-1,336.895,340.358,1041.433,0,0,0
,,506,21.1673197339082,0,0,-0.00482983333333326,-0.482983333333326,0,0,36.9071174290447,24.232175867419,0.0683986329697314,23.1160182912891,23.3474426259033,0.00159693315895102,0.159693315895102,4.69391328170838,469.391328170838,0.00239556536276814,0.0157608621159764,0.0163304771864711,27.7222937383871,72.9389672510765,1.174967,20.88779931,107.475532,0.01089695,0.0914904,0.929493,0.936769,0,-1,336.915,340.288,1041.623,0,0,0
,,507,20.9499978700131,6.75377917343184,44.380546647216,0.0310196666666667,3.10196666666666,0.075652324767692,0.497146057880614,36.9281760878467,23.9482902128259,0.059659416854975,22.8414792987389,23.0754813917744,0.00137666976348109,0.137666976348109,4.6954000831696,469.54000831696,0.00234670989685222,0.015421305000104,0.0161261469657417,27.7385220504632,72.836639226522,1.167016,20.8878485,104.954944,0.01080718,0.09106469,0.930491,0.936841,0,-1,336.86,340.311,1041.583,0,0,0
,,508,21.0068321428298,0,0,-0.00343366666666676,-0.343366666666676,0,0,36.9491545028531,24.5503572195532,0.112153108682845,23.4162073380927,23.6507399089849,0.00265250400344208,0.265250400344208,4.69741467005306,469.741467005306,0.00242524210478661,0.0159538213816311,0.016274207556409,27.7547222277243,72.7345561079785,1.129168,20.88879733,110.300767,0.01088946,0.0914529,0.925041,0.936944,0,-1,336.867,340.241,1041.715,0,0,0
,,509,21.1061402570746,0,0,-0.0164831666666666,-1.64831666666666,0,0,36.9702109890531,24.3277809756805,0.0621171352328842,23.2062553939473,23.4418302169585,0.00145613933769313,0.145613933769313,4.69946899172363,469.946899172363,0.00240447565097361,0.0157062160295203,0.0162885257668631,27.7710035943859,72.6330274834048,1.167976,20.88819511,108.320767,0.01089465,0.09117436,0.930277,0.936888,0,-1,336.901,340.321,1041.545,0,0,0
,,510,20.7111192346427,2.93205658539468,18.2731255068629,0.0706368333333334,7.06368333333334,0.0336252853783598,0.220799762265558,36.9911196187989,24.0363288239686,0.0557392248684641,22.925108774356,23.157044683584,0.00129075572090736,0.129075572090736,4.70084243925293,470.084243925293,0.00237518367905698,0.0155965960071918,0.0160182759407567,27.7871569952398,72.5316070956841,1.141443,20.88847795,105.726463,0.01089256,0.09138941,0.931053,0.936988,0,-1,336.855,340.263,1041.572,0,0,0
,,511,20.6631908284934,0,0,-0.0121880833333334,-1.21880833333334,0,0,37.0118067738305,23.7869939943209,0.033411271688651,22.6906684245564,22.9186493468257,0.000765741220063715,0.0765741220063715,4.70187068772342,470.187068772342,0.00235036127359544,0.0152856937507991,0.0159313514465184,27.8031318089334,72.4301502423297,1.067418,20.88817644,103.559755,0.01089176,0.09097686,0.933664,0.937227,0,-1,336.905,340.29,1041.568,0,0,0
,,512,20.1982298340794,0,0,-0.124878916666667,-12.4878916666667,0,0,37.0322374841618,23.2467042837942,0.0567792994543811,22.1701462763068,22.3984120248549,0.00127176614366185,0.127176614366185,4.70288944140528,470.288944140528,0.0022974300942118,0.0150385258173729,0.0155875525369017,27.8188912609251,72.3285888362534,1.172346,20.88810612,98.885841,0.01089378,0.09126003,0.931191,0.937238,0,-1,336.827,340.295,1041.516,0,0,0
,,513,21.1311086964607,0,0,-0.0471347499999999,-4.71347499999999,0,0,37.052902153427,23.7458070699273,0.0591263798534998,22.6490265955545,22.8781591470956,0.00135270272808,0.135270272808,4.70420167584115,470.420167584115,0.00234613319454098,0.0152084447941735,0.0162037431421185,27.8347869087646,72.2278794413782,1.268943,20.887033,103.190719,0.01089107,0.09083612,0.930628,0.936922,0,-1,336.87,340.278,1041.597,0,0,0
,,514,21.1590244021892,3.39212412746528,16.7586591655994,0.0623769166666668,6.23769166666668,0.0378492801746833,0.238749071178239,37.0740472199764,23.6413300741711,0.0458815883951776,22.5517180504852,22.783724861791,0.00104535348621767,0.104535348621767,4.7054007039483,470.54007039483,0.00236092139534954,0.0148924309171291,0.016178341129007,27.8509779509002,72.128496536919,1.255096,20.8868573,102.295305,0.0110009,0.0901427,0.932458,0.937348,0,-1,336.905,340.371,1041.599,0,0,0
