Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²),Specimen mass (g),Oxygen (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),APT (kPa),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Soot MFM (g/s),Spare TC (K),HFM (kW/m²)
,,261,36.19509385258,10.8472470188744,133.620113927015,0.0333679999999998,3.33679999999998,0.114080651039097,0.858476286306097,31.7919757635191,23.5205822743995,0.195432479126404,22.5994959155928,22.8142015157716,0.00445863596151661,0.445863596151661,3.89532699820647,389.532699820647,0.00380664316387257,0.0286456367214617,0.0280603563865638,23.763957359024,121.808336258694,2.604929,20.84043833,101.988448,0.01778233,0.12816712,0.977259,0.999276,0,-1,339.352,342.576,1041.488,0,0,0
,,262,36.0104769520104,4.82060435718459,49.9357035476685,0.0747011666666664,7.47011666666664,0.050721969975147,0.381495171128407,31.8280785489214,23.4075361778923,0.164284942749196,22.4869002449564,22.7060085416737,0.00373025531333163,0.373025531333163,3.89942144384389,389.942144384389,0.00378899033277511,0.0284981343609916,0.0279177378593789,23.791946406147,121.481215835578,2.577888,20.84046831,100.992578,0.01778517,0.1281395,0.981171,0.99972,0,-1,339.292,342.598,1041.456,0,0,0
,,263,36.1022142675804,5.25461322634282,57.3392127806773,0.0687057500000002,6.87057500000002,0.0560094345577463,0.42483229770821,31.8641348945312,23.6223240035488,0.171981460020236,22.6901636358944,22.9067343540548,0.00393953361850603,0.393953361850603,3.90325633830981,390.325633830981,0.00384817020836589,0.0291884216382659,0.0281026294634542,23.8199565898084,121.156406443084,2.468923,20.84074144,102.840555,0.01789203,0.12933408,0.980285,0.999694,0,-1,339.246,342.484,1041.478,0,0,0
,,264,35.3763383901372,0,0,-0.0231196666666667,-2.31196666666667,0,0,31.8998741708601,23.5865444139771,0.264497647404485,22.6549945509293,22.8733075065498,0.00604993602384176,0.604993602384176,3.90825107313099,390.825107313099,0.00386706108708778,0.028780764121879,0.0276041916110034,23.8478100003456,120.832856707803,2.46208,20.84249085,102.525629,0.0180004,0.12832,0.969524,0.999203,0,-1,339.234,342.503,1041.436,0,0,0
,,265,35.779364560181,0,0,-0.0719660833333334,-7.19660833333334,0,0,31.9354520223352,23.9031746406024,0.218823220583196,22.9535020944101,23.1746780450767,0.00507115768580239,0.507115768580239,3.91381161998581,391.381161998581,0.00394021037743434,0.0291562189050155,0.0279375143114649,23.8755808533069,120.511139706925,2.502934,20.84263187,105.270989,0.01809227,0.12828998,0.974679,0.999299,0,-1,339.151,342.419,1041.423,0,0,0
,,266,35.3018956725141,64.3588386968107,622.396059391748,0.00548516666666695,0.548516666666695,0.70663434367028,5.22623518244772,31.9709926524516,23.512873684255,0.149765961942238,22.5819699215358,22.7952070962371,0.00341394611844048,0.341394611844048,3.91805417188793,391.805417188793,0.00387600714742229,0.0286667710149243,0.02754464029952,23.9033219306124,120.191701700946,2.57254,20.84238819,101.875956,0.01809286,0.12825255,0.982584,0.999504,0,-1,339.2,342.403,1041.441,0,0,0
,,267,36.7296019736084,3.8018885754348,34.8887315949067,0.0966088333333331,9.66088333333331,0.0408875251759447,0.303913780717835,32.0070084012746,24.0719039001391,0.144437639557987,23.1114383222692,23.3357431357812,0.00337055965586373,0.337055965586373,3.92144642477508,392.144642477508,0.0039500961051353,0.0293607557890724,0.0285541062967694,23.9313713039105,119.87643595983,2.48901,20.84105493,106.743534,0.01801526,0.1282865,0.983725,1.000057,0,-1,339.091,342.382,1041.436,0,0,0
,,268,35.1362306262579,9.40605247223357,73.0919800402488,0.0373549166666666,3.73549166666666,0.101973075230946,0.762934987118938,32.0429413175746,23.366194203615,0.120567417913702,22.4341509789043,22.645793288527,0.00273034482340515,0.273034482340515,3.92449687701472,392.449687701472,0.00380919572749571,0.0284993728659123,0.0273911177244953,23.9593439159211,119.563213871547,2.41651,20.84231727,100.577719,0.0179042,0.12828475,0.986374,1.000025,0,-1,339.095,342.294,1041.475,0,0,0
,,269,35.6711700976834,0,0,-0.0122524166666665,-1.22524166666665,0,0,32.0783450179365,23.8484609217722,0.203810664991062,22.8943447607242,23.1153520675519,0.00471115527639026,0.471115527639026,3.92821762706461,392.821762706461,0.00388759654352628,0.0290563957430084,0.0278352956416362,23.9869571226042,119.25035322653,2.414,20.84277712,104.759336,0.01790325,0.12819868,0.976541,0.999496,0,-1,339.053,342.326,1041.467,0,0,0
,,270,35.0409095125369,14.5469391662034,151.418779783889,0.0240881666666668,2.40881666666668,0.159810519784094,1.19566632153332,32.1137010577417,23.6263714458729,0.159313612865037,22.6780633231333,22.8944704617774,0.00364740080389765,0.364740080389765,3.93239690510476,393.239690510476,0.00384954243564592,0.028801409630815,0.027395451101688,24.0145724959759,118.939633547191,2.420719,20.84346911,102.803323,0.01789515,0.12824214,0.98163,0.999621,0,-1,339.007,342.242,1041.488,0,0,0
,,271,35.3553581129773,18.8818703372464,137.900313050205,0.0187245000000001,1.87245000000001,0.206546590094738,1.54360501817661,32.1488991915544,23.7298524799312,0.112292152236954,22.777928375319,22.9946114690181,0.00258211441170858,0.258211441170858,3.93551166271256,393.551166271256,0.00386748162622895,0.0289032321628482,0.0276106052216238,24.0420755241375,118.630624323079,2.375653,20.84310612,103.708278,0.01789985,0.12817468,0.987147,0.999865,0,-1,339.015,342.24,1041.526,0,0,0
,,272,35.6281278268125,0,0,-0.0575346666666667,-5.75346666666667,0,0,32.1843909345243,23.9002131291729,0.165513772362132,22.9334021606201,23.1559041267221,0.00383262104446964,0.383262104446964,3.93871903044065,393.871903044065,0.00389482164401148,0.028748793705809,0.0277653080990835,24.0697634807979,118.324966671045,2.398792,20.84327093,105.165774,0.01789801,0.12717806,0.980958,0.999643,0,-1,338.896,342.184,1041.55,0,0,0
,,273,35.5685458542328,0,0,-0.0200084166666668,-2.00084166666668,0,0,32.2199892713648,23.8864465030242,0.170205641811729,22.9237092824188,23.1397256844865,0.00393851186147536,0.393851186147536,3.94260459689362,394.260459689362,0.00386806414377874,0.0290317145505258,0.0277612328664329,24.0975267512806,118.021938722948,2.463278,20.84322577,105.060775,0.01779189,0.12800317,0.981069,1.000291,0,-1,338.948,342.142,1041.554,0,0,0
,,274,35.5140971714606,7.61968828996118,99.1169645535936,0.0466083333333332,4.66083333333332,0.081983960153745,0.617057474745951,32.2555305928777,23.6066874920054,0.2020139125458,22.6496113424811,22.8681107389309,0.00461967652290206,0.461967652290206,3.94688369108581,394.688369108581,0.00382113574283245,0.0287600204687841,0.0276672652775419,24.1252410003526,117.720914572546,2.431303,20.8423394,102.588804,0.01778477,0.12819365,0.977301,1.000069,0,-1,338.864,342.133,1041.513,0,0,0
,,275,36.8001554059459,0,961.742157300391,0.00440483333333345,0.440483333333345,0.884760056442897,6.57080212541325,32.2916877191664,24.0732820322605,0.181712925327978,23.0954485882319,23.3132227930542,0.00423631391254879,0.423631391254879,3.95131168630354,395.131168630354,0.00389722058862166,0.0289432882287586,0.0285130751326311,24.1533311705577,117.424318978787,2.39564,20.84121535,106.67579,0.01778717,0.12714065,0.98011,1.000625,0,-1,338.837,342.032,1041.551,0,0,0
,,276,36.6474715917465,0,0,-0.0104861666666665,-1.04861666666665,0,0,32.3284115326652,24.3358351996897,0.136507778968953,23.3456833958504,23.5690712397919,0.00321736156730501,0.321736156730501,3.95503852404346,395.503852404346,0.00393958172470245,0.0292737508562214,0.0284874268335426,24.1818314215408,117.13192584299,2.416988,20.84246737,109.007658,0.01778656,0.12718066,0.985169,1.00062,0,-1,338.813,342.055,1041.526,0,0,0
,,277,34.5448770380933,8.93251833651063,98.0869473495766,0.0386731666666668,3.86731666666668,0.0987019781614028,0.73259540245185,32.3640077069801,23.5776827410183,0.166171658925345,22.6127034713868,22.8277967928271,0.00379333286267475,0.379333286267475,3.95854387125845,395.854387125845,0.00381711805176564,0.0283317840982542,0.0270079197053899,24.2095790948103,116.837572949387,2.401616,20.84474009,102.295792,0.01778774,0.12709698,0.982528,1.001318,0,-1,338.728,341.95,1041.517,0,0,0
,,278,35.2843866435322,12.1467503886437,142.187245008262,0.029048416666667,2.9048416666667,0.133420660158334,0.990285772097121,32.398922338821,23.9403665496065,0.178189898631631,22.962915943265,23.1792844005372,0.00413031433768547,0.413031433768547,3.96250569485863,396.250569485863,0.00387565892822105,0.0287662337269492,0.0275503533383825,24.2368582313321,116.542886110867,2.353277,20.84425999,105.478026,0.01778698,0.12709323,0.981367,1.001506,0,-1,338.763,341.955,1041.513,0,0,0
,,279,34.8256878991304,0,0,-0.00427025000000003,-0.427025000000003,0,0,32.4339773760923,23.6402071831264,0.177106936203302,22.6679835032332,22.8855213921521,0.00405318457717919,0.405318457717919,3.96659744431607,396.659744431607,0.00382665748460006,0.0281096246478765,0.0271498761487984,24.2642083460757,116.250814968073,2.35003,20.84447079,102.817805,0.01778519,0.12626937,0.981104,1.001114,0,-1,338.658,341.908,1041.485,0,0,0
,,280,35.954524424013,0,0,-0.0016987500000003,-0.16987500000003,0,0,32.4693674822539,23.857362643094,0.19919670229287,22.8784373961205,23.0917589939691,0.00459980224174038,0.459980224174038,3.97092393772553,397.092393772553,0.00384446522408267,0.0283796680425061,0.0278888991515213,24.2917277337259,115.962026722335,2.352881,20.84261317,104.725623,0.01771002,0.12630201,0.979266,1.001758,0,-1,338.691,341.849,1041.504,0,0,0
,,281,35.9745865608735,14.312831590393,86.0024672230664,0.0251345000000001,2.51345000000001,0.152557773613616,1.12635383604502,32.5053320377463,23.8111423413885,0.0937841625005516,22.83013592063,23.0489770850751,0.00216162901241817,0.216162901241817,3.9743046533526,397.43046533526,0.00383446336089145,0.0283103404920736,0.0278865505747259,24.319615458589,115.67733821262,2.347205,20.84241671,104.302061,0.01769893,0.12626236,0.991557,1.002215,0,-1,338.632,341.878,1041.496,0,0,0
,,282,35.7493112925359,16.2181107809201,180.177571972864,0.0220428333333335,2.20428333333335,0.17254038529645,1.27353388656309,32.541193986673,23.616714252915,0.173770617152291,22.6419795925101,22.8555566786175,0.00397162418940254,0.397162418940254,3.97737127995352,397.737127995351,0.00380327895635879,0.0280722952058626,0.0276997233135975,24.3474085955332,115.39430491728,2.310292,20.84226004,102.597796,0.01769948,0.12624319,0.982688,1.002349,0,-1,338.606,341.8,1041.506,0,0,0
,,283,35.5816945407496,0,0,-0.0166348333333335,-1.66348333333335,0,0,32.5768594895897,23.7902426322837,0.183023338811472,22.810434066165,23.0265908444212,0.00421440353779163,0.421440353779163,3.98146429381711,398.146429381711,0.00383218829006157,0.0283033207012067,0.0276442583564213,24.3750805863682,115.11257770173,2.310932,20.84324542,104.120581,0.01770367,0.12631168,0.981557,1.002252,0,-1,338.637,341.846,1041.496,0,0,0
,,284,34.1705369801168,29.3489874859635,239.78161074608,0.0116428333333337,1.16428333333337,0.324651275516755,2.39886975900194,32.6117356053501,23.4683092221435,0.12292587119255,22.4954470216723,22.7107386202042,0.0027917373303149,0.27917373303149,3.98496736425117,398.496736425117,0.00377986069229578,0.0279296407924339,0.0267029320502847,24.4022541815715,114.830054948416,2.327211,20.84543317,101.29327,0.0177016,0.12633783,0.988223,1.002169,0,-1,338.542,341.782,1041.48,0,0,0
,,285,35.0845840660229,5.89135399467523,48.7292214611268,0.0595526666666666,5.95526666666666,0.064876518309287,0.478856903850907,32.6463631658732,23.9901138092595,0.124999685598022,22.9996960953038,23.215699053299,0.00290195508260066,0.290195508260066,3.98781421045762,398.781421045762,0.00386356966936687,0.0285172055760651,0.0273857885976685,24.4292985418955,114.548642687274,2.282939,20.84509688,105.866503,0.01770016,0.12624611,0.987599,1.001773,0,-1,338.602,341.782,1041.487,0,0,0
,,286,35.1097161892168,9.22539904948198,60.2980600407627,0.0380576666666667,3.80576666666667,0.101318418591377,0.744639793908626,32.6814603160008,23.822006288054,0.0995413963393939,22.8346841737101,23.0537600844346,0.002294803469678,0.2294803469678,3.99041258973376,399.041258973376,0.00385594260194444,0.0283392530633098,0.02737056419877,24.4566767182937,114.270840265737,2.226062,20.84442558,104.370438,0.01778457,0.12630655,0.991207,1.002519,0,-1,338.545,341.793,1041.461,0,0,0
,,287,34.9971819638442,0,0,-0.0221672499999999,-2.21672499999999,0,0,32.7165137650773,23.7389622265155,0.16699644708494,22.7551491541082,22.9697645719511,0.00383586907389336,0.383586907389336,3.99347792600555,399.347792600555,0.00382471996207789,0.0282607701401688,0.0272772584348529,24.4840006296106,113.994821481106,2.216372,20.84441754,103.644337,0.01770712,0.12636285,0.984341,1.00326,0,-1,338.546,341.739,1041.485,0,0,0
,,288,35.0365547264044,0,0,-0.00138666666666683,-0.138666666666683,0,0,32.7515306334224,24.0106949935713,0.17774466848373,23.0151446224362,23.2344601416289,0.00412980141527225,0.412980141527225,3.99746076125013,399.746076125013,0.00386677974417812,0.028528798798892,0.0273595152071279,24.5113190164315,113.720592477161,2.251367,20.84528449,106.028496,0.01769971,0.12621083,0.983606,1.00374,0,-1,338.539,341.765,1041.443,0,0,0
,,289,34.2627848094537,23.1643558494058,189.309559765718,0.0147911666666667,1.47911666666667,0.257433436813607,1.90012103594764,32.7861803031904,23.6443640042409,0.122405468236145,22.6609901447721,22.8756875851825,0.00280010925008804,0.280010925008804,4.00092571658281,400.092571658281,0.00380774086948287,0.028105006929541,0.0267975450361509,24.5383975465532,113.446990668479,2.219372,20.84583783,102.804158,0.01769952,0.12624276,0.989892,1.003802,0,-1,338.494,341.701,1041.462,0,0,0
,,290,34.6504833082281,0,0,-0.0216151666666669,-2.16151666666669,0,0,32.8206369372492,23.8807302307382,0.117924900917483,22.8902980980904,23.105519031956,0.00272471604249044,0.272471604249044,4.0036881292291,400.36881292291,0.00382834152507233,0.028109003583908,0.0270441385114478,24.565318388327,113.174610128446,2.233422,20.84591854,104.882544,0.0176239,0.12547951,0.990601,1.004008,0,-1,338.535,341.718,1041.445,0,0,0
,,291,34.1647743408618,0,0,-0.0059629999999999,-0.59629999999999,0,0,32.8550445660737,23.7929587948962,0.110679575004632,22.7986217744802,23.0164200452741,0.00254744758873904,0.254744758873904,4.00632421104472,400.632421104472,0.0038130696890033,0.0279603511065021,0.0267182700669287,24.5921995926162,112.903933216748,2.250306,20.84678008,104.078544,0.01761868,0.1253541,0.991856,1.00445,0,-1,338.423,341.656,1041.479,0,0,0
,,292,33.061972898604,10.7694307456404,113.705418598055,0.0306998333333336,3.06998333333336,0.123203390370954,0.904067286249078,32.8886579396935,23.6032157092772,0.152905386903254,22.6186795257828,22.8293945082907,0.00349073740005722,0.349073740005722,4.00934330353911,400.934330353911,0.00378232355048991,0.0277547150099659,0.0260000130156228,24.6185587341574,112.63239020443,2.239457,20.84871736,102.433635,0.0176172,0.12540245,0.987601,1.004967,0,-1,338.451,341.604,1041.505,0,0,0
,,293,32.5206763293385,7.2372439542909,76.9673218181519,0.0449351666666664,4.49351666666664,0.0838008215042392,0.61872861604687,32.9214492643074,23.6459776156213,0.151222817520762,22.6542347126264,22.8704866797682,0.0034585394337856,0.34585394337856,4.01281794195604,401.281794195603,0.00376560388109655,0.0278026734835019,0.0256699243105048,24.6443937028205,112.359895100025,2.196096,20.8501612,102.780525,0.01751412,0.12539598,0.987874,1.005052,0,-1,338.37,341.6,1041.492,0,0,0
,,294,32.0108016488845,0,0,-0.0213310833333335,-2.13310833333335,0,0,32.9537150032966,23.5133043019196,0.121938576282939,22.525860956365,22.736172717705,0.00277241653131995,0.277241653131995,4.01593341993859,401.593341993859,0.00371857778125451,0.0272872459219431,0.025260958755084,24.6698591443533,112.087465997607,2.16814,20.85118106,101.624688,0.01740023,0.12438998,0.991637,1.005518,0,-1,338.351,341.51,1041.467,0,0,0
,,295,32.626472517207,0,0,-0.0048979166666665,-0.48979166666665,0,0,32.9860336403796,23.7707299051693,0.104738977028876,22.7720721222938,22.9878496961432,0.00240772386126759,0.240772386126759,4.01852349013488,401.852349013488,0.00375759023475536,0.0272804718232807,0.0256526010295609,24.6953159242456,111.817063187727,2.218992,20.85074285,103.860218,0.01739284,0.12354414,0.994188,1.00613,0,-1,338.345,341.551,1041.459,0,0,0
,,296,33.1733926514178,5.78423247052913,39.8144962930421,0.0573514166666667,5.73514166666667,0.0669531380127434,0.485894904172343,33.0189335729639,24.2938908744207,0.0972194770631617,23.266994524612,23.4872459228743,0.00228341776627571,0.228341776627571,4.02086906094865,402.086906094865,0.00383985731530968,0.0278667611053981,0.0261102349839105,24.7211973422524,111.550451260013,2.166652,20.8511413,108.452989,0.017391,0.1235059,0.995095,1.006185,0,-1,338.254,341.456,1041.5,0,0,0
,,297,33.7549969507125,12.780456791367,116.007495849299,0.0264114166666667,2.64114166666667,0.143005727097833,1.04155004879691,33.052397767765,24.0056921343946,0.132016972779412,22.9949201040744,23.2085484527204,0.00306392230933244,0.306392230933244,4.02354273098646,402.354273098646,0.0037769838441005,0.0275088123179622,0.0263856982278492,24.7474453088582,111.287534571599,2.125417,20.84893477,105.913251,0.01731639,0.12343088,0.991509,1.006544,0,-1,338.312,341.455,1041.505,0,0,0
,,298,33.0375468279299,10.3647747683689,123.899690324454,0.0318748333333334,3.18748333333334,0.115008693967076,0.843426527325668,33.0857940396543,23.4587466170548,0.174141072567056,22.462834232726,22.6786358951755,0.0039492819791436,0.39492819791436,4.0270493331307,402.70493331307,0.00366588295208489,0.0268840799874179,0.0258065331595239,24.7735414245519,111.026154495484,2.107757,20.84884986,101.105206,0.01720599,0.12343657,0.986811,1.006597,0,-1,338.189,341.438,1041.551,0,0,0
