Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²),Specimen mass (g),Oxygen (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),APT (kPa),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Soot MFM (g/s),Spare TC (K),HFM (kW/m²)
,,170,6.61179976277431,0,0,-0.041522,-4.1522,0,0,10.0323910432879,24.1475414369644,0.0988150579477639,22.9512540025186,23.1904848246405,0.00229156910178359,0.229156910178359,1.05858681306413,105.858681306413,0.000755083343321737,0.00716306210849318,0.00547611738493813,7.49199167628915,59.0140649605173,-0.449663,20.92968979,106.336779,0.00379732,0.06747216,0.984499,0.995652,0,-1,335.686,339.185,1041.492,0,0,0
,,171,6.35334510534834,0,0,-0.0210063333333333,-2.10063333333333,0,0,10.038873615722,24.2115958766572,0.118898532985563,23.0137803983816,23.2515892339897,0.00276457984950427,0.276457984950427,1.06111488753977,106.111488753977,0.000766342158799222,0.00690188244063779,0.00528316342756446,7.4973713166954,58.7068632498362,-0.393524,20.93046544,106.909314,0.00383685,0.06671059,0.982288,0.995693,0,-1,335.71,339.179,1041.502,0,0,0
,,172,6.20699550447359,1.64900951879907,95.7036547142152,0.03764075,3.764075,0.0208332604412877,0.181524625666525,10.0451537860269,24.4417770245927,0.153498968738897,23.2235080774307,23.4682836684834,0.00360235734118409,0.360235734118409,1.06429835613511,106.429835613511,0.000784179547955401,0.00683272305355724,0.00519083125644361,7.5026083140374,58.4020568955053,-0.417633,20.93099337,108.909249,0.00388149,0.0663477,0.978367,0.995638,0,-1,335.579,339.116,1041.5,0,0,0
,,173,6.13709834592479,9.2867908539738,357.808188099076,0.00660841666666665,0.660841666666665,0.11402423046351,1.00838119310531,10.0513258329521,23.7793839342012,0.1035859868547,22.5968915996556,22.8268867778465,0.00236454559370373,0.236454559370373,1.06728180760256,106.728180760256,0.000753519624998897,0.00666380308287032,0.00510893027298163,7.50775819480211,58.1001493234226,-0.44728,20.93076965,103.098765,0.00384058,0.06639268,0.984106,0.995796,0,-1,335.62,339.036,1041.55,0,0,0
,,174,5.7982871387595,0,0,-0.0292443333333333,-2.92443333333333,0,0,10.0572935256944,24.3046892727679,0.0860544881122884,23.0910511716646,23.3328022907807,0.00200789235735836,0.200789235735836,1.06946802657809,106.946802657809,0.000760326356523308,0.00670093793016174,0.00491159853507037,7.51276845920614,57.8005375039911,-0.428022,20.93192484,107.680717,0.00379872,0.06609463,0.986358,0.996082,0,-1,335.547,339.06,1041.542,0,0,0
,,175,5.86277978522145,0,0,-0.0374295833333333,-3.74295833333333,0,0,10.0631240591564,24.1805807656404,0.0902087111057743,22.9721129671092,23.2072209029515,0.00209349348600224,0.209349348600224,1.07151871949977,107.151871949977,0.000739740107460729,0.00632516367774754,0.00488534535695997,7.51766693115216,57.5035660523225,-0.397335,20.93192923,106.579047,0.00372729,0.06516504,0.98589,0.996081,0,-1,335.532,338.966,1041.588,0,0,0
,,176,5.8324988414942,4.28657962223279,173.892298650562,0.0136064166666667,1.36064166666667,0.0526524895291256,0.458625163994987,10.0689716984698,24.1359193765636,0.102126215924075,22.9315970830406,23.1679108949167,0.00236605107056399,0.236605107056399,1.07374849177805,107.374849177805,0.000716411711070586,0.00624024507513412,0.00484463278068598,7.52253192022098,57.2100664685784,-0.369005,20.93204807,106.19457,0.0036332,0.06496535,0.984422,0.99595,0,-1,335.56,339.018,1041.587,0,0,0
,,177,5.58039532308709,0.829854090323826,55.6382830234722,0.0672455,6.72455,0.0104812802645797,0.0894121406664095,10.0746781455521,23.9889804087534,0.162504317596369,22.7873033687303,23.0235369520945,0.0037414241610549,0.37414241610549,1.07680222939386,107.680222939386,0.000704818932031792,0.00601256410518304,0.00465119502819641,7.52727983412542,56.9190855680909,-0.424299,20.93266665,104.883914,0.00360203,0.06444496,0.978011,0.996298,0,-1,335.491,338.969,1041.583,0,0,0
,,178,5.64910655416634,2.26891492064223,144.936160864308,0.0248978333333333,2.48978333333333,0.0287513417294815,0.244602870464998,10.0802928964907,24.3490701003135,0.154410823671277,23.1355598941945,23.3700999151136,0.00360859637717274,0.360859637717274,1.08047723966298,108.047723966298,0.000715846114490342,0.00609008150169244,0.00471006096749652,7.53196046212327,56.630858969049,-0.480457,20.93270736,108.085281,0.00360393,0.06441054,0.979127,0.996515,0,-1,335.581,338.983,1041.595,0,0,0
,,179,5.03018033939136,2.17463321754546,84.1845953117025,0.0231311666666667,2.31311666666667,0.0303556794213922,0.24350767770869,10.0856325399375,23.9120185026416,0.0848488554935891,22.7142644102391,22.9500786261991,0.00194728790492088,0.194728790492088,1.08325518180402,108.325518180402,0.000702162279976127,0.00563261667769267,0.00425629193648434,7.53644363857526,56.3443158655726,-0.482005,20.93410498,104.212323,0.00360032,0.06345236,0.98645,0.996038,0,-1,335.492,338.975,1041.552,0,0,0
,,180,5.56650355324939,1.11150377953962,46.5159771760939,0.0500808333333333,5.00808333333333,0.0134889550779205,0.11034110383768,10.0909308818838,23.7760862420081,0.102106295236866,22.5867566698041,22.8150369660264,0.0023295589002931,0.23295589002931,1.08539360520663,108.539360520663,0.000675538111098155,0.00552597443111089,0.00455660100806876,7.54085008504753,56.0607271215767,-0.531879,20.93286962,103.038233,0.00350189,0.06324581,0.984786,0.996316,0,-1,335.516,338.907,1041.593,0,0,0
,,181,5.77679268052852,0,0,-0.0273153333333333,-2.73153333333333,0,0,10.0966025300007,24.1743676487762,0.0789966581451168,22.9639516058087,23.2015316761629,0.00183284346626494,0.183284346626494,1.08747480638991,108.747480638991,0.000684170399604928,0.0056563882505959,0.00470907486687034,7.545482922985,55.7823344198934,-0.558101,20.93258452,106.513807,0.00349041,0.06334884,0.987587,0.996521,0,-1,335.499,338.97,1041.568,0,0,0
,,182,5.69093781242223,0,0,-0.0613218333333333,-6.13218333333333,0,0,10.1023363952472,23.9893356512473,0.187932673930654,22.7862144277461,23.0187836536101,0.00432598156265418,0.432598156265418,1.09055421890437,109.055421890437,0.000660134898537808,0.00558029064821149,0.00463520535596655,7.55015506309642,55.5073428310284,-0.488255,20.93272724,104.880455,0.00340938,0.06325885,0.974996,0.99611,0,-1,335.47,338.894,1041.574,0,0,0
,,183,5.74467295783253,4.64144108952757,289.926005009507,0.0123769166666667,1.23769166666667,0.0511424783839705,0.451640631899265,10.1080542006323,23.960433372182,0.156054662440532,22.761068273824,22.9944427637316,0.00358839000350225,0.358839000350225,1.09451140468745,109.451140468745,0.000632986193085204,0.00558991846429787,0.00465870003602911,7.55480201579242,55.2352688559142,-0.460797,20.93261739,104.638492,0.00329565,0.06330376,0.978416,0.995978,0,-1,335.504,338.944,1041.546,0,0,0
,,184,6.1614918777896,0,0,-0.0181673333333333,-1.81673333333333,0,0,10.1140072830501,24.3443897654139,0.0558239025764415,23.1208424636362,23.3605070431816,0.00130407466931484,0.130407466931484,1.09695763702386,109.695763702386,0.000618590469040667,0.00530207995908936,0.00486442562438198,7.55956357862263,54.9674308861419,-0.489309,20.93213006,107.995761,0.00319142,0.06228349,0.989158,0.995473,0,-1,335.432,338.909,1041.542,0,0,0
,,185,6.01223248890656,0,0,-0.0787996666666666,-7.87996666666666,0,0,10.1200941452335,24.1711334626574,0.0910584376309122,22.9591684062085,23.1912416520203,0.0021117582315539,0.21117582315539,1.09866555347429,109.866555347429,0.000612715364204151,0.00521490189528074,0.00475735411928199,7.56437446849446,54.7032115958566,-0.41801,20.93240137,106.477374,0.00318512,0.06214887,0.985076,0.995355,0,-1,335.474,338.865,1041.565,0,0,0
,,186,5.98666684841884,0,0,-0.00809266666666666,-0.809266666666666,0,0,10.1260935949021,24.2027054122462,0.0878403368299655,22.9840177521649,23.220505771696,0.00203969704834794,0.203969704834794,1.10074128111424,110.074128111424,0.000612010666089645,0.00521419275149945,0.00474143058051229,7.56912386084435,54.4413634134523,-0.363967,20.93248416,106.731847,0.00317869,0.06212842,0.985582,0.995501,0,-1,335.399,338.85,1041.535,0,0,0
,,187,5.82528729557959,0.892561429802102,41.6226904292074,0.0652648333333333,6.52648333333333,0.00894885555225568,0.0796832196796833,10.1319995719741,24.0356063029648,0.117838592630396,22.8228146374985,23.05270194687,0.00271649795374715,0.271649795374715,1.10311937861529,110.311937861529,0.000584045566142041,0.00520051205185792,0.00462945565598262,7.5738093039626,54.1818158929098,-0.403657,20.93278256,105.251537,0.00307656,0.06218953,0.981793,0.995071,0,-1,335.362,338.74,1041.552,0,0,0
,,188,5.81102300528913,1.22124358685852,76.0334464410779,0.0475828333333333,4.75828333333333,0.0117851036166703,0.108763321253689,10.1378177271246,23.9238520545817,0.157657096809134,22.7158864449827,22.9478208275311,0.00361788680976474,0.361788680976474,1.10628657099704,110.628657099704,0.000560768621208085,0.00517526698799407,0.00460748417899036,7.57842777388009,53.9245623783221,-0.471597,20.93278425,104.271341,0.00298769,0.0621866,0.97715,0.994871,0,-1,335.35,338.774,1041.521,0,0,0
,,189,5.94727653291554,2.18329468687148,85.4402022738274,0.0272399166666667,2.72399166666667,0.0200592310675655,0.190903811569316,10.1436968768937,24.0980013795366,0.100716299551345,22.8759888225674,23.1083151415399,0.00232738398992221,0.232738398992221,1.10925920639689,110.925920639689,0.000546411782677896,0.00520020391849722,0.00468915914443797,7.5830760955418,53.6703538459982,-0.495872,20.93260345,105.770623,0.00290857,0.06215182,0.983735,0.995095,0,-1,335.273,338.678,1041.534,0,0,0
,,190,5.77778139940784,1.71207473183973,55.6510484182203,0.03374725,3.374725,0.0153376803151904,0.153626051048173,10.1495594058598,23.9540171808968,0.0817612284656463,22.742425949727,22.9701764390795,0.00187806984373178,0.187806984373178,1.11136193331371,111.136193331371,0.000517604532016809,0.00518445675123546,0.00457163307769476,7.58770649165287,53.4187337150517,-0.530693,20.93294167,104.524791,0.00279831,0.06219392,0.985973,0.995206,0,-1,335.319,338.677,1041.525,0,0,0
,,191,5.89779116187721,0,0,-0.014263,-1.4263,0,0,10.1553971921405,23.9994145156557,0.0841961825812454,22.7783242028996,23.0120104171388,0.00193752343064294,0.193752343064294,1.1132697299509,111.32697299509,0.000516724081221378,0.00515299745733815,0.00463984403696231,7.5923122302102,53.1696188070182,-0.549546,20.93271709,104.888187,0.00279029,0.06208071,0.985839,0.995347,0,-1,335.213,338.652,1041.509,0,0,0
,,192,5.57922904079337,0,0,-0.0967533333333334,-9.67533333333334,0,0,10.1611357022418,23.9022462402705,0.0645149932445987,22.6914463067733,22.917554063925,0.00147852584561685,0.147852584561685,1.11497775458903,111.497775458903,0.000514437809601942,0.00485959391451828,0.0043996031336884,7.59683195379552,52.9225817825094,-0.496022,20.9335557,104.065088,0.00278945,0.06133032,0.988103,0.995397,0,-1,335.292,338.633,1041.547,0,0,0
,,193,5.23729539328836,0,0,-0.0856065000000001,-8.56065000000001,0,0,10.1665439644588,23.6190364440709,0.140520605770707,22.4222485038511,22.6505590449462,0.003182870278041,0.3182870278041,1.11730845265086,111.730845265086,0.000532853852696759,0.00479458148785212,0.00418765258263904,7.60112558165369,52.6763935982324,-0.38966,20.93416817,101.612117,0.00289676,0.06130961,0.979543,0.995361,0,-1,335.287,338.701,1041.439,0,0,0
,,194,5.28490177074419,0.279552941703313,12.0736053675297,0.189048333333333,18.9048333333333,0.00285683462918233,0.0257806606673297,10.1718050630409,23.918517823851,0.0995234672627483,22.7065550180311,22.9342388768464,0.00228249497205587,0.228249497205587,1.12004113527591,112.004113527591,0.000540079825255871,0.00487379093139091,0.00423226540570759,7.60533554064786,52.4319848610354,-0.412645,20.93420028,104.205268,0.00289879,0.06136028,0.984463,0.995696,0,-1,335.287,338.649,1041.477,0,0,0
